continent,country_clean,ISO_A,year,sector,age_group,indicator,avg_m,avg_f,gap_pct,gap_abs,HDI_2023
Asia,"United Arab Emirates",ARE_A,2021,Other,"Youth (15-24)","Labour Participation Rate",53.59839999999999,29.1792,45.55956894235648,24.41919999999999,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Senior (55+)","Labour Participation Rate",66.41885714285715,15.747857142857143,76.29008113014376,50.67100000000001,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Child (<15)","Labour Participation Rate",88.94,61.826,30.48572071059141,27.113999999999997,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Adults (25-54)","Labour Participation Rate",97.0809090909091,69.11972727272727,28.80193652904326,27.961181818181828,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Youth (15-24)","Labour Participation Rate",47.1614,31.725800000000003,32.72930829025431,15.435599999999997,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Senior (55+)","Labour Participation Rate",70.98714285714286,22.850285714285718,67.81066994023061,48.13685714285714,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Child (<15)","Labour Participation Rate",92.055,57.623,37.403726033349635,34.43200000000001,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Adults (25-54)","Labour Participation Rate",97.77481818181819,62.89736363636364,35.6712036841611,34.87745454545455,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Youth (15-24)","Labour Participation Rate",57.363,31.3464,45.35432247267403,26.0166,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Senior (55+)","Labour Participation Rate",73.75971428571428,19.292,73.84480107220743,54.46771428571428,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Child (<15)","Labour Participation Rate",93.081,52.753,43.325705568268496,40.328,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Adults (25-54)","Labour Participation Rate",98.19636363636363,55.571272727272714,43.40801362761073,42.625090909090915,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Youth (15-24)","Labour Participation Rate",60.898,34.9084,42.67726362113699,25.989600000000003,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Senior (55+)","Labour Participation Rate",69.26542857142857,17.362571428571428,74.9332794343911,51.902857142857144,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Child (<15)","Labour Participation Rate",92.698,52.824,43.014951778894904,39.873999999999995,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Adults (25-54)","Labour Participation Rate",98.08281818181818,56.54981818181819,42.344827330521234,41.532999999999994,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Youth (15-24)","Labour Participation Rate",60.083000000000006,33.071,44.95780836509496,27.012000000000008,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Senior (55+)","Labour Participation Rate",66.46771428571428,16.308,75.46477989313823,50.15971428571428,0.94
Asia,"United Arab Emirates",ARE_A,2016,Other,"Child (<15)","Labour Participation Rate",93.22,51.21,45.065436601587635,42.01,0.94
Asia,"United Arab Emirates",ARE_A,2016,Other,"Youth (15-24)","Labour Participation Rate",47.163333333333334,22.376666666666665,52.554950879920845,24.78666666666667,0.94
Asia,"United Arab Emirates",ARE_A,2016,Other,"Adults (25-54)","Labour Participation Rate",98.68199999999999,55.590999999999994,43.66652479682212,43.090999999999994,0.94
Asia,"United Arab Emirates",ARE_A,2016,Other,"Senior (55+)","Labour Participation Rate",72.37,15.68857142857143,78.3217197339071,56.681428571428576,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Child (<15)",Employment,6583.561,1976.877,69.9725270260274,4606.683999999999,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Adults (25-54)",Employment,2087.8019090909092,659.0684545454545,68.43242399215774,1428.7334545454546,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Youth (15-24)",Employment,1593.2767999999999,448.5776000000001,71.84559519099254,1144.6991999999998,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Senior (55+)",Employment,184.52700000000002,37.172285714285714,79.85536766203009,147.3547142857143,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Child (<15)",Employment,5536.409,1766.614,68.09097738263196,3769.7949999999996,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Adults (25-54)",Employment,1795.8310909090912,592.5859090909091,67.00213555212878,1203.2451818181821,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Youth (15-24)",Employment,1272.3700000000003,397.87199999999996,68.72985059377383,874.4980000000004,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Senior (55+)",Employment,164.1321428571428,31.499142857142854,80.80866897317057,132.63299999999995,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Child (<15)",Employment,5469.43,1695.698,68.99680588287993,3773.732,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Adults (25-54)",Employment,1768.298636363636,566.8096363636364,67.94604572397144,1201.4889999999996,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Youth (15-24)",Employment,1277.1515999999997,390.8358,69.39785378650427,886.3157999999996,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Senior (55+)",Employment,147.261,23.741000000000003,83.87828413497124,123.52,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Child (<15)",Employment,5233.426,1653.025,68.41409432368013,3580.4010000000003,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Adults (25-54)",Employment,1687.9726363636364,557.8295454545455,66.95269026065104,1130.143090909091,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Youth (15-24)",Employment,1181.3762,370.25960000000003,68.6586203446455,811.1165999999998,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Senior (55+)",Employment,188.05928571428572,25.342857142857145,86.52400648731592,162.71642857142857,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Child (<15)",Employment,5617.089,1771.226,68.46719003384138,3845.863,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Adults (25-54)",Employment,1808.7196363636358,596.5542727272726,67.01786939591018,1212.165363636363,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Youth (15-24)",Employment,1318.0678,404.7506,69.29212594374887,913.3172,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Senior (55+)",Employment,155.60485714285713,20.691142857142857,86.70276542965055,134.91371428571426,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Child (<15)",Employment,5870.75,1354.555,76.92705361325214,4516.195,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Adults (25-54)",Employment,1898.8964545454546,438.0560000000001,76.93102228131448,1460.8404545454546,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Youth (15-24)",Employment,1390.3458,337.54380000000003,75.72231311088221,1052.8020000000001,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Senior (55+)",Employment,138.71271428571427,17.16042857142857,87.62879909041195,121.5522857142857,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Child (<15)",Employment,5892.747,1348.207,77.12090812654947,4544.54,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Adults (25-54)",Employment,1908.2110909090914,441.80054545454544,76.84739662402511,1466.4105454545459,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Youth (15-24)",Employment,1394.5716,326.7031999999999,76.57322148249686,1067.8684,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Senior (55+)",Employment,139.73957142857142,16.603285714285715,88.11840801818076,123.1362857142857,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Child (<15)",Unemployment,100.041,88.094,11.94210373746764,11.947000000000003,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Adults (25-54)",Unemployment,25.69327272727273,25.732000000000006,-0.15072923227163346,-0.038727272727275164,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Youth (15-24)",Unemployment,34.0556,27.4652,19.351883390690517,6.590399999999999,0.94
Asia,"United Arab Emirates",ARE_A,2023,Other,"Senior (55+)",Unemployment,3.1615714285714285,0.306,90.32126880845873,2.8555714285714284,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Child (<15)",Unemployment,81.665,134.319,-64.47560154288861,-52.65399999999998,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Adults (25-54)",Unemployment,21.677181818181815,39.914727272727276,-84.13245599687988,-18.23754545454546,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Youth (15-24)",Unemployment,27.881400000000003,40.2226,-44.26320055664348,-12.341199999999997,0.94
Asia,"United Arab Emirates",ARE_A,2022,Other,"Senior (55+)",Unemployment,1.3358571428571426,0.49,63.31943107689016,0.8458571428571426,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Child (<15)",Unemployment,117.83,111.805,5.113298820334373,6.0249999999999915,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Adults (25-54)",Unemployment,31.729181818181818,32.44718181818181,-2.262901086181038,-0.7179999999999929,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Youth (15-24)",Unemployment,38.854,34.62220000000001,10.891542698306463,4.231799999999993,0.94
Asia,"United Arab Emirates",ARE_A,2021,Other,"Senior (55+)",Unemployment,2.6828571428571424,0.7393333333333333,72.44231451899184,1.9435238095238092,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Child (<15)",Unemployment,208.741,100.196,51.99984669997749,108.54500000000002,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Adults (25-54)",Unemployment,59.93581818181818,30.01290909090909,49.9249196868165,29.922909090909087,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Youth (15-24)",Unemployment,61.577,29.525600000000004,52.05092810627344,32.051399999999994,0.94
Asia,"United Arab Emirates",ARE_A,2020,Other,"Senior (55+)",Unemployment,4.903142857142858,0.8803333333333333,82.0455295922926,4.022809523809524,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Child (<15)",Unemployment,76.28,100.085,-31.207393812270574,-23.804999999999993,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Adults (25-54)",Unemployment,18.945000000000007,29.662272727272736,-56.57045514527699,-10.717272727272729,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Youth (15-24)",Unemployment,27.235599999999998,29.605600000000003,-8.701846113175419,-2.3700000000000045,0.94
Asia,"United Arab Emirates",ARE_A,2019,Other,"Senior (55+)",Unemployment,4.14725,NULL,NULL,NULL,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Child (<15)",Unemployment,79.539,85.695,-7.739599441783265,-6.155999999999992,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Adults (25-54)",Unemployment,20.22536363636364,24.586545454545455,-21.562934029728634,-4.361181818181816,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Youth (15-24)",Unemployment,28.313800000000004,26.936799999999998,4.863352852672569,1.377000000000006,0.94
Asia,"United Arab Emirates",ARE_A,2018,Other,"Senior (55+)",Unemployment,2.88525,NULL,NULL,NULL,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Child (<15)",Unemployment,79.141,103.592,-30.895490327390345,-24.450999999999993,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Adults (25-54)",Unemployment,19.374545454545455,31.009818181818183,-60.05442942942943,-11.635272727272728,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Youth (15-24)",Unemployment,30.0594,30.932399999999994,-2.9042495858200565,-0.872999999999994,0.94
Asia,"United Arab Emirates",ARE_A,2017,Other,"Senior (55+)",Unemployment,2.151,0.545,74.66294746629475,1.6059999999999999,0.94
Asia,"United Arab Emirates",ARE_A,2016,Other,"Child (<15)",Unemployment,65.577,58.29,11.112127727709408,7.286999999999999,0.94
Asia,"United Arab Emirates",ARE_A,2016,Other,"Adults (25-54)",Unemployment,14.918636363636363,17.058818181818182,-14.345693306114995,-2.1401818181818193,0.94
Asia,"United Arab Emirates",ARE_A,2016,Other,"Youth (15-24)",Unemployment,25.448400000000003,17.7214,30.363402021345166,7.727000000000004,0.94
Asia,"United Arab Emirates",ARE_A,2016,Other,"Senior (55+)",Unemployment,1.9542857142857142,0.44880000000000003,77.03508771929825,1.505485714285714,0.94
Asia,Thailand,THA_A,2023,Other,"Child (<15)","Labour Force",3239.1932166666675,2685.3048833333332,7.058686683645847,553.8883333333332,0.798
Asia,Thailand,THA_A,2023,Other,"Adults (25-54)","Labour Force",1480.6515171929825,1250.6108978947366,6.515562180081955,230.04061929824564,0.798
Asia,Thailand,THA_A,2023,Other,"Youth (15-24)","Labour Force",1000.5344653846154,815.4347365384616,5.450383490235519,185.09972884615385,0.798
Asia,Thailand,THA_A,2023,Other,"Senior (55+)","Labour Force",374.443975,319.81672380952375,14.759898305512134,54.627251190476215,0.798
Asia,Thailand,THA_A,2022,Other,"Child (<15)","Labour Force",3179.855883333333,2619.1928166666667,7.579799685077715,560.6630666666666,0.798
Asia,Thailand,THA_A,2022,Other,"Adults (25-54)","Labour Force",1458.2955800000002,1222.7944133333335,5.909590951926329,235.50116666666668,0.798
Asia,Thailand,THA_A,2022,Other,"Youth (15-24)","Labour Force",982.9567474358976,794.0598814102564,7.078264189912849,188.89686602564115,0.798
Asia,Thailand,THA_A,2022,Other,"Senior (55+)","Labour Force",351.9890833333333,296.61454285714285,20.993808281912024,55.37454047619046,0.798
Asia,Thailand,THA_A,2021,Other,"Child (<15)","Labour Force",3115.6806166666665,2516.8278833333334,11.76627496327204,598.8527333333334,0.798
Asia,Thailand,THA_A,2021,Other,"Adults (25-54)","Labour Force",1428.2623943859649,1194.1561098245613,8.350083654189742,234.10628456140353,0.798
Asia,Thailand,THA_A,2021,Other,"Youth (15-24)","Labour Force",966.189008974359,761.0696512820512,12.512991678314059,205.1193576923078,0.798
Asia,Thailand,THA_A,2021,Other,"Senior (55+)","Labour Force",349.52441666666675,275.33039999999994,30.059138461578506,74.19401666666668,0.798
Asia,Thailand,THA_A,2020,Other,"Child (<15)","Labour Force",3109.1032666666665,2502.1676666666667,12.806907027351965,606.9355999999998,0.798
Asia,Thailand,THA_A,2020,Other,"Adults (25-54)","Labour Force",1435.5257933333335,1195.5025175438598,9.99228556599084,240.02327578947353,0.798
Asia,Thailand,THA_A,2020,Other,"Youth (15-24)","Labour Force",970.8780352564102,761.3134846153847,12.835488974686806,209.5645506410255,0.798
Asia,Thailand,THA_A,2020,Other,"Senior (55+)","Labour Force",332.1857166666667,262.7248595238095,22.759203078990687,69.46085714285712,0.798
Asia,Thailand,THA_A,2019,Other,"Child (<15)","Labour Force",3112.475633333333,2500.24205,12.849043004529353,612.2335833333333,0.798
Asia,Thailand,THA_A,2019,Other,"Adults (25-54)","Labour Force",1448.2291364912282,1206.749232982456,10.335223659109209,241.47990350877208,0.798
Asia,Thailand,THA_A,2019,Other,"Youth (15-24)","Labour Force",975.5619044871795,762.6883211538462,11.777541461418465,212.8735833333334,0.798
Asia,Thailand,THA_A,2019,Other,"Senior (55+)","Labour Force",317.1177083333333,243.80054166666673,29.208829710144453,73.31716666666664,0.798
Asia,Thailand,THA_A,2018,Other,"Child (<15)","Labour Force",3134.6915333333336,2511.51435,13.69307634748734,623.1771833333336,0.798
Asia,Thailand,THA_A,2018,Other,"Adults (25-54)","Labour Force",1459.23844,1215.355272982456,11.334951127686121,243.88316701754394,0.798
Asia,Thailand,THA_A,2018,Other,"Youth (15-24)","Labour Force",990.4262782051283,769.2117448717951,11.757759902763732,221.2145333333332,0.798
Asia,Thailand,THA_A,2018,Other,"Senior (55+)","Labour Force",310.7875499999999,239.76738095238096,31.613442328002748,71.02016904761899,0.798
Asia,Thailand,THA_A,2017,Other,"Child (<15)","Labour Force",3099.48225,2480.4657666666667,14.799999220804272,619.0164833333332,0.798
Asia,Thailand,THA_A,2017,Other,"Adults (25-54)","Labour Force",1452.1114245614035,1209.6141666666667,12.02531440617384,242.49725789473695,0.798
Asia,Thailand,THA_A,2017,Other,"Youth (15-24)","Labour Force",979.3457621794872,761.2341102564102,14.156718999374496,218.11165192307698,0.798
Asia,Thailand,THA_A,2017,Other,"Senior (55+)","Labour Force",297.2624833333333,225.1926880952381,31.92381404531461,72.06979523809522,0.798
Asia,Thailand,THA_A,2016,Other,"Child (<15)","Labour Force",3106.822383333333,2503.566783333333,13.620261925508625,603.2556,0.798
Asia,Thailand,THA_A,2016,Other,"Adults (25-54)","Labour Force",1460.3853614035086,1226.8172277192982,10.844657869544937,233.56813368421052,0.798
Asia,Thailand,THA_A,2016,Other,"Youth (15-24)","Labour Force",984.1972858974359,770.1490576923078,12.349309352258164,214.04822820512817,0.798
Asia,Thailand,THA_A,2016,Other,"Senior (55+)","Labour Force",290.1190666666667,217.27685238095236,34.15756237720491,72.84221428571432,0.798
Asia,Thailand,THA_A,2015,Other,"Child (<15)","Labour Force",3127.77295,2530.8307333333332,13.299400878783246,596.9422166666665,0.798
Asia,Thailand,THA_A,2015,Other,"Adults (25-54)","Labour Force",1475.8255719298247,1243.2648515789474,11.160696009326902,232.56072035087738,0.798
Asia,Thailand,THA_A,2015,Other,"Youth (15-24)","Labour Force",993.5183064102564,777.7704429487179,10.933050391360467,215.74786346153851,0.798
Asia,Thailand,THA_A,2015,Other,"Senior (55+)","Labour Force",283.63390833333324,213.78913333333335,39.03851342091638,69.84477499999993,0.798
Asia,Thailand,THA_A,2014,Other,"Child (<15)","Labour Force",3146.756666666666,2542.5395,15.684509341283393,604.2171666666666,0.798
Asia,Thailand,THA_A,2014,Other,"Adults (25-54)","Labour Force",1486.830584210526,1253.243234385965,12.82454353248247,233.5873498245613,0.798
Asia,Thailand,THA_A,2014,Other,"Youth (15-24)","Labour Force",1003.4919634615384,782.4472621794871,14.632966468565638,221.04470128205125,0.798
Asia,Thailand,THA_A,2014,Other,"Senior (55+)","Labour Force",278.9239166666667,209.52112857142856,38.43881616757618,69.4027880952381,0.798
Asia,Thailand,THA_A,2013,Other,"Child (<15)","Labour Force",3216.8198833333336,2591.2350833333335,12.639746902834197,625.5848000000002,0.798
Asia,Thailand,THA_A,2013,Other,"Adults (25-54)","Labour Force",1529.4213628070177,1284.230565263158,9.992397828373718,245.1907975438594,0.798
Asia,Thailand,THA_A,2013,Other,"Youth (15-24)","Labour Force",1044.9383737179487,799.4474487179488,11.81506188692995,245.49092499999998,0.798
Asia,Thailand,THA_A,2013,Other,"Senior (55+)","Labour Force",255.1203666666667,199.08509761904762,33.98741315254987,56.03526904761914,0.798
Asia,Thailand,THA_A,2023,Other,"Child (<15)","Labour Participation Rate",76.614,60.612,20.886522045579138,16.002000000000002,0.798
Asia,Thailand,THA_A,2023,Other,"Adults (25-54)","Labour Participation Rate",93.5759090909091,81.19727272727272,13.22844360679469,12.378636363636375,0.798
Asia,Thailand,THA_A,2023,Other,"Youth (15-24)","Labour Participation Rate",47.9002,35.3842,26.12932722619112,12.515999999999998,0.798
Asia,Thailand,THA_A,2023,Other,"Senior (55+)","Labour Participation Rate",61.65414285714285,43.13057142857143,30.04432560435053,18.523571428571422,0.798
Asia,Thailand,THA_A,2022,Other,"Child (<15)","Labour Participation Rate",75.964,59.857,21.20346479911537,16.107,0.798
Asia,Thailand,THA_A,2022,Other,"Adults (25-54)","Labour Participation Rate",93.052,80.25754545454545,13.749789951268705,12.794454545454556,0.798
Asia,Thailand,THA_A,2022,Other,"Youth (15-24)","Labour Participation Rate",47.1456,34.340199999999996,27.16138939795019,12.805400000000006,0.798
Asia,Thailand,THA_A,2022,Other,"Senior (55+)","Labour Participation Rate",60.61957142857143,41.97842857142858,30.751030431001762,18.641142857142853,0.798
Asia,Thailand,THA_A,2021,Other,"Child (<15)","Labour Participation Rate",75.222,59.226,21.2650554359097,15.995999999999995,0.798
Asia,Thailand,THA_A,2021,Other,"Adults (25-54)","Labour Participation Rate",92.72545454545455,79.3931818181818,14.378223102413799,13.332272727272752,0.798
Asia,Thailand,THA_A,2021,Other,"Youth (15-24)","Labour Participation Rate",47.6646,34.0812,28.497878929016494,13.583399999999997,0.798
Asia,Thailand,THA_A,2021,Other,"Senior (55+)","Labour Participation Rate",60.08428571428572,41.555,30.838821655293764,18.52928571428572,0.798
Asia,Thailand,THA_A,2020,Other,"Child (<15)","Labour Participation Rate",75.427,59.188,21.529425802431494,16.239000000000004,0.798
Asia,Thailand,THA_A,2020,Other,"Adults (25-54)","Labour Participation Rate",92.71527272727272,78.87063636363636,14.932422627241948,13.844636363636354,0.798
Asia,Thailand,THA_A,2020,Other,"Youth (15-24)","Labour Participation Rate",48.5862,34.5616,28.865397993668985,14.0246,0.798
Asia,Thailand,THA_A,2020,Other,"Senior (55+)","Labour Participation Rate",59.714714285714294,40.89985714285714,31.507907837982042,18.814857142857157,0.798
Asia,Thailand,THA_A,2019,Other,"Child (<15)","Labour Participation Rate",75.496,59.006,21.842216806188404,16.489999999999995,0.798
Asia,Thailand,THA_A,2019,Other,"Adults (25-54)","Labour Participation Rate",92.81745454545454,78.57236363636365,15.347426816272783,14.24509090909089,0.798
Asia,Thailand,THA_A,2019,Other,"Youth (15-24)","Labour Participation Rate",48.895999999999994,34.7558,28.918929973821978,14.140199999999993,0.798
Asia,Thailand,THA_A,2019,Other,"Senior (55+)","Labour Participation Rate",58.71499999999999,39.66857142857144,32.438778117054504,19.04642857142855,0.798
Asia,Thailand,THA_A,2018,Other,"Child (<15)","Labour Participation Rate",76.526,59.653,22.04871546925228,16.872999999999998,0.798
Asia,Thailand,THA_A,2018,Other,"Adults (25-54)","Labour Participation Rate",93.11372727272727,78.72518181818182,15.452657600529554,14.38854545454545,0.798
Asia,Thailand,THA_A,2018,Other,"Youth (15-24)","Labour Participation Rate",50.6996,35.6524,29.67912961837963,15.047199999999997,0.798
Asia,Thailand,THA_A,2018,Other,"Senior (55+)","Labour Participation Rate",60.04657142857143,40.229,33.00366858105376,19.817571428571434,0.798
Asia,Thailand,THA_A,2017,Other,"Child (<15)","Labour Participation Rate",76.185,59.388,22.047647174640684,16.797000000000004,0.798
Asia,Thailand,THA_A,2017,Other,"Adults (25-54)","Labour Participation Rate",92.76981818181818,78.24536363636362,15.656443906129361,14.52445454545456,0.798
Asia,Thailand,THA_A,2017,Other,"Youth (15-24)","Labour Participation Rate",49.92260000000001,35.4524,28.985269196716533,14.470200000000013,0.798
Asia,Thailand,THA_A,2017,Other,"Senior (55+)","Labour Participation Rate",59.25442857142857,39.47771428571429,33.375926091117954,19.776714285714277,0.798
Asia,Thailand,THA_A,2016,Other,"Child (<15)","Labour Participation Rate",76.878,60.181,21.7188272327584,16.697000000000003,0.798
Asia,Thailand,THA_A,2016,Other,"Adults (25-54)","Labour Participation Rate",93.26781818181817,78.86745454545454,15.439798975774554,14.400363636363636,0.798
Asia,Thailand,THA_A,2016,Other,"Youth (15-24)","Labour Participation Rate",50.685199999999995,36.209599999999995,28.559816277729993,14.4756,0.798
Asia,Thailand,THA_A,2016,Other,"Senior (55+)","Labour Participation Rate",59.76385714285714,39.596428571428575,33.74519238813711,20.167428571428566,0.798
Asia,Thailand,THA_A,2015,Other,"Child (<15)","Labour Participation Rate",77.929,61.097,21.59914794235779,16.832,0.798
Asia,Thailand,THA_A,2015,Other,"Adults (25-54)","Labour Participation Rate",93.9019090909091,79.50527272727273,15.331569403662051,14.396636363636375,0.798
Asia,Thailand,THA_A,2015,Other,"Youth (15-24)","Labour Participation Rate",51.67659999999999,36.4836,29.400154034901664,15.19299999999999,0.798
Asia,Thailand,THA_A,2015,Other,"Senior (55+)","Labour Participation Rate",61.022285714285715,40.35314285714286,33.87146616224517,20.66914285714285,0.798
Asia,Thailand,THA_A,2014,Other,"Child (<15)","Labour Participation Rate",78.69,61.532,21.804549498030248,17.158,0.798
Asia,Thailand,THA_A,2014,Other,"Adults (25-54)","Labour Participation Rate",94.14336363636363,79.48336363636363,15.57199512928541,14.659999999999997,0.798
Asia,Thailand,THA_A,2014,Other,"Youth (15-24)","Labour Participation Rate",52.96419999999999,36.9902,30.159994864455598,15.97399999999999,0.798
Asia,Thailand,THA_A,2014,Other,"Senior (55+)","Labour Participation Rate",61.48271428571429,40.44942857142858,34.21007995278579,21.03328571428571,0.798
Asia,Thailand,THA_A,2013,Other,"Child (<15)","Labour Participation Rate",78.964,62.066,21.39962514563598,16.897999999999996,0.798
Asia,Thailand,THA_A,2013,Other,"Adults (25-54)","Labour Participation Rate",93.26081818181818,79.35745454545454,14.908043814561116,13.903363636363636,0.798
Asia,Thailand,THA_A,2013,Other,"Youth (15-24)","Labour Participation Rate",54.7196,37.394,31.66251215286662,17.3256,0.798
Asia,Thailand,THA_A,2013,Other,"Senior (55+)","Labour Participation Rate",61.178,40.91171428571429,33.12675424872619,20.266285714285708,0.798
Asia,Thailand,THA_A,2023,Other,"Child (<15)",Employment,21370.676,18541.355,13.239267676885841,2829.321,0.798
Asia,Thailand,THA_A,2023,Other,"Adults (25-54)",Employment,5711.531545454545,5064.807545454545,11.323127515853217,646.7240000000002,0.798
Asia,Thailand,THA_A,2023,Other,"Youth (15-24)",Employment,5184.6288,4341.713,16.25797781318502,842.9158000000007,0.798
Asia,Thailand,THA_A,2023,Other,"Senior (55+)",Employment,2138.9987142857144,1834.5034285714285,14.235412283357423,304.49528571428596,0.798
Asia,Thailand,THA_A,2022,Other,"Child (<15)",Employment,21058.125,18162.927,13.748602973911497,2895.1980000000003,0.798
Asia,Thailand,THA_A,2022,Other,"Adults (25-54)",Employment,5675.075272727273,5013.633000000001,11.655215850721264,661.4422727272722,0.798
Asia,Thailand,THA_A,2022,Other,"Youth (15-24)",Employment,5109.403400000001,4240.016799999999,17.015422974823274,869.3866000000016,0.798
Asia,Thailand,THA_A,2022,Other,"Senior (55+)",Employment,2044.9072857142855,1737.4118571428571,15.037133014273572,307.4954285714284,0.798
Asia,Thailand,THA_A,2021,Other,"Child (<15)",Employment,20459.576,17292.208,15.481102834193642,3167.368000000002,0.798
Asia,Thailand,THA_A,2021,Other,"Adults (25-54)",Employment,5447.554818181819,4779.968727272728,12.254784269099025,667.5860909090916,0.798
Asia,Thailand,THA_A,2021,Other,"Youth (15-24)",Employment,4983.398599999999,4035.7590000000005,19.01593021276681,947.6395999999982,0.798
Asia,Thailand,THA_A,2021,Other,"Senior (55+)",Employment,2061.6130000000003,1654.6491428571428,19.740070379011843,406.9638571428575,0.798
Asia,Thailand,THA_A,2020,Other,"Child (<15)",Employment,20452.176,17227.802,15.765432489921855,3224.374,0.798
Asia,Thailand,THA_A,2020,Other,"Adults (25-54)",Employment,5481.868636363636,4787.474999999999,12.667097342636405,694.3936363636367,0.798
Asia,Thailand,THA_A,2020,Other,"Youth (15-24)",Employment,5017.380999999999,4052.4211999999998,19.232340537822417,964.9597999999996,0.798
Asia,Thailand,THA_A,2020,Other,"Senior (55+)",Employment,1985.8748571428573,1585.7837142857138,20.146845679529253,400.0911428571435,0.798
Asia,Thailand,THA_A,2019,Other,"Child (<15)",Employment,20466.358,17147.081,16.218210391902662,3319.277000000002,0.798
Asia,Thailand,THA_A,2019,Other,"Adults (25-54)",Employment,5527.097181818182,4815.088454545455,12.882145977366493,712.0087272727278,0.798
Asia,Thailand,THA_A,2019,Other,"Youth (15-24)",Employment,5051.215999999999,4053.7111999999993,19.74781517955281,997.5048000000002,0.798
Asia,Thailand,THA_A,2019,Other,"Senior (55+)",Employment,1911.2837142857145,1494.2811428571429,21.817931493462968,417.0025714285716,0.798
Asia,Thailand,THA_A,2018,Other,"Child (<15)",Employment,20629.659,17234.891,16.45576400463042,3394.768,0.798
Asia,Thailand,THA_A,2018,Other,"Adults (25-54)",Employment,5574.409909090909,4849.743636363636,12.999874148929495,724.6662727272733,0.798
